Lost,VDSS,V/VDSS,CISS,COSS,CRSS,IDSS,VGS,RDS(ON),LETth,FAILURE MODE,ION
853,1952,0.4432330215003954,6086,718.5255129585432,75.31108994489394,20,2.754495712234746,-0.13880214164118798,-8.491438767318549,0,2
854,128,0.7491009638453123,689,1922.3872445817096,195.09426098676022,18,2.531825212848916,0.28213703592423,15.05306835350435,1,3
855,1537,1.1571961609487393,2364,76.51324950202843,353.46972330531287,15,3.2625273920029083,1.0083142693284268,20.451173418879847,2,0
856,590,0.3627379851071822,4225,2799.8767156646118,208.49873456617502,12,1.5864580569693985,1.0459308732180026,5.517309237549245,1,0
857,1261,0.32374990153444716,738,1101.5621097948629,-19.635371491492165,25,0.030658891819153267,0.20968650186363244,-3.170726347477064,2,1
858,514,1.6198994277285217,6053,688.6531868459176,167.45999341456462,16,2.134216128671469,0.10706000072345653,-16.902339806193254,1,0
859,1306,0.8015346164990993,4445,859.297484339137,279.363437715824,44,7.303480449785136,1.0830966840529044,56.88668570090414,0,2
860,20,-0.5185636602308218,403,220.339264002397,403.7820706565693,70,5.0706515785172455,0.0020666270778319645,13.44652175854462,1,0
861,1727,-0.4266826869726442,4263,818.2435066225131,-73.92572828313571,76,3.237676508831513,-0.06741227788950102,36.73670497851829,0,0
862,1702,-0.23669161078433132,1864,711.6735085443212,415.07293850007846,25,3.9222921017756556,0.19354811253367737,-20.970235804756072,0,1
863,505,-0.4329761336936322,13369,770.5711454369106,87.83111666514459,37,3.546132128344274,0.3452372790705682,-4.817325594088729,1,1
864,2,0.16112807704607207,16909,494.71294015225675,116.72696750884035,9,-3.600106740679493,0.38204373016614823,-18.869024679492142,1,2
865,207,1.0217022818595605,-691,633.8244695969232,178.52849317556183,13,-0.18358487727785078,0.14440244460754487,12.460486639513906,0,2
866,127,0.09875243266365524,4971,695.0721310419235,205.66376145458162,36,0.0777308310578646,1.1609663290682302,-10.095542372254322,0,2
867,-691,-0.36611965665085433,2605,-195.3281728832439,154.5346458266467,60,3.383365502649773,0.40225781522225346,-25.893697671806194,2,2
868,934,-0.02287005075069415,6874,-265.8986820476524,178.19860002356478,11,5.3029479139198585,0.6916113997889237,-9.635097680135218,2,0
869,370,1.0694160255229233,4298,530.7891482319047,265.94119726982495,15,7.106896422133832,0.10315869830904684,-8.598754544952996,2,0
870,-93,-0.4929785415625,3054,351.489568793823,456.47126626478234,59,3.7542389899082984,0.17786204856990573,14.090014919040769,0,2
871,702,0.08213731236437871,4442,1939.6646600608988,492.4304800143984,46,5.512021560392591,-0.04575697162738254,9.131510227795854,0,3
872,396,0.5641164994784379,3379,830.7284279360655,274.1258027790459,52,2.136779717671324,0.4363211579717647,11.933290191360062,2,0
873,-198,0.4538455644338597,6,387.30444313621854,216.06255984613043,41,-1.9127632828649326,0.38509696954199335,-7.484231733926514,1,2
874,-131,0.23875734682308014,630,434.00708457308644,642.9154330623109,35,3.723576574170792,0.23688766068578312,-8.66540842158367,2,3
875,-127,0.161899529533802,1645,413.40841516626136,698.7221691852219,11,4.212373512558666,0.1713751807500392,46.74712152526314,0,2
876,501,0.8495186952043106,5814,1080.4048698222828,190.03320078806328,59,2.889395700739802,0.2885234484477005,3.186632833453139,1,1
877,-105,-0.10541026367288009,7990,3210.2748986892757,287.35235687485977,85,3.39851791205146,0.8651659788877584,-16.0193597144118,2,1
878,321,-0.3041127007538762,8451,219.7669354626629,625.9021446227441,35,-1.384740014555211,0.490002904949421,-4.174609476208538,1,2
879,1545,-0.3937963313260231,745,900.2351744022898,279.7404299780358,50,2.511493139066987,0.8281373414015503,9.812672976085732,2,2
880,76,0.3669893948631784,17106,543.8568629734209,141.3814541100586,28,3.8469380745129964,1.182804976857354,-10.180349882031116,0,1
881,376,0.5868284427463939,2150,88.47073640299391,249.16498722489933,41,8.063895885047065,1.2139198229617558,-3.0721118491102715,1,1
882,1895,0.19975944355490316,5852,700.250733942488,312.6358759843388,8,-0.520428057242637,0.3283290524383986,35.38526906502568,1,3
883,173,0.7289718792249292,835,564.6932657107919,109.54258980001671,24,0.5639705929743211,1.1068817858063598,-19.656043004510906,0,2
884,1547,-0.4031751967750048,2917,69.49422318595751,694.2231151506346,35,4.906565602700619,0.8494464841297675,6.338661260468033,1,2
885,2266,0.34477508226677583,14963,183.02267482601084,394.34360416428353,19,4.391484394993361,0.4376370361442845,2.723797087320399,2,3
886,52,-0.3977858662359448,3615,489.72497612556407,179.67837485808116,22,4.115915787823356,-0.046301491644486825,2.0060374296038077,1,2
887,2372,1.410385545088209,11851,1000.3829385811762,62.57644485035758,16,1.7674659727609083,0.6789711678475101,10.180623628900513,1,2
888,1983,0.028953255016279322,8190,-98.35282511069363,686.005532956257,35,2.7031105235679416,0.5855152840813712,-25.90192753190324,1,2
889,1100,-0.3001047001218484,157,655.466235628103,161.64679725544954,21,2.198466978278951,0.2068793048294867,10.974465546659935,2,1
890,543,-0.5003537979183937,816,190.5245120344223,277.9549414077342,42,3.4743407609416384,0.4385407034100256,-5.97017718073225,0,1
891,-229,0.7063356033611433,2348,434.4280422513701,155.9266660557735,24,1.896676006877977,0.32709644327951515,-19.163541808790477,1,0
892,1826,0.614307980189164,4295,1775.8811136166569,75.72074662272858,-14,2.5553268421508255,0.18116252581604306,-6.204752163964493,1,0
893,519,0.7325444291792006,4672,341.3807060499249,136.1400756444094,19,2.091237222181927,1.2585406002848922,-14.284776871238314,0,2
894,638,-0.12191912782546177,-1713,717.33025332251,330.0911822848417,17,-4.773809980434611,0.17522065920451332,-15.805351391266747,0,2
895,1684,0.8372283291790774,2521,660.3420153395056,92.94790379956487,46,3.3514413132654957,0.4990367250203909,-1.5486688632810228,1,2
896,-269,-0.042058674579326216,3803,353.8098599874257,196.35551998598584,31,0.1161435086529532,0.6007788567231261,3.6893434502794022,1,3
897,-110,0.9287652023127138,2440,350.71617272246533,352.90615641255835,23,2.5273955118880407,1.182225210312923,3.8879467537476415,1,1
898,2072,-0.2589043095861643,8384,798.9135518167451,420.17562062678246,33,4.264942789335585,0.04579096282042381,60.854193386593806,1,0
899,93,0.4138191801058739,7731,299.6523610042086,123.49657235796474,25,7.548735568704491,0.3573440071456082,-23.174615816984186,0,1
900,301,0.7717268331792673,10994,773.1292836972231,301.2486732164698,14,2.1691810461485956,0.12083575024662087,-9.187609025052396,2,0
901,368,0.9791901599753752,4331,426.35701369427466,139.13068109099243,24,3.1535640981999604,1.13334329495858,13.437107357904473,1,0
902,-183,0.2554873301734229,5126,747.5674830477342,-3.9143391291091234,2,2.3406218597546107,0.15106735348341466,-14.8126744555315,1,0
903,302,-0.5041485820557651,-1665,-661.383908489709,211.74367022340562,28,3.7353011901568864,-0.0223249381238686,32.307046203139635,1,1
904,648,1.352889546016892,15492,175.95190228332046,921.6973099408103,19,6.220549586156947,0.33415702401461067,-20.372164680363525,1,1
905,815,0.1715238873688329,14578,496.1851038219917,585.0182173094643,24,-3.9705429828191643,1.3160666940579901,-21.453564302038238,0,1
906,777,0.42806393938010734,19563,2815.7840641046705,-22.710289964264504,32,-1.0209722134078156,0.30932790915733366,23.987857916183216,1,1
907,556,0.5458521129158453,1209,469.3138313165956,473.83697529038307,-4,2.3042365989365994,0.0010656883447288934,2.621157548153711,1,2
908,1972,1.3107364494118738,13900,311.203159893442,5.34217389860909,31,3.2203891258934094,0.4559740267132882,-18.299026966217056,1,1
909,846,0.602433738429144,632,503.23575131999814,138.37072874588824,29,2.3533174195064674,0.9877102480731663,8.674389440337304,1,3
910,747,0.5382888910600238,-4040,808.4142531053453,279.54454770592065,-5,2.187908021942858,0.19382694560346753,12.76745842359503,2,0
911,444,0.4737654792717271,1526,143.08635770908472,-6.964768317743349,35,-2.5962039959521226,0.22312900618260212,-19.10270876039349,1,0
912,333,0.0991750707905859,5587,2548.6194295988535,941.8569404531715,47,1.4992738863465283,0.9827673598268636,-3.7316752097231074,0,2
913,2371,0.42320106775195865,18049,613.0406022626735,-67.81692746825344,43,1.022731586319034,1.0350551712450728,10.06349993547079,1,0
914,389,1.1419209400486343,3074,563.129545317704,952.7315424316726,82,5.9329919865999114,0.2448789190335855,10.590844201500165,1,3
915,-111,0.7327229833226155,-671,2733.6529964537494,-102.25507510028984,25,0.4634196531160062,0.03142480522958513,-3.9536577079913187,1,1
916,238,0.47098200150771424,5984,2228.6792262867116,441.72946800785087,77,4.431917968421279,0.7220760003994084,31.823971642984855,1,2
917,237,1.1322094177456963,389,936.1561453854731,1013.3491486972298,61,-3.1035977963588266,1.1703554663312952,-12.318990890425752,1,2
918,1408,0.7002199674600109,3828,1729.2435892412386,131.8839704859506,3,6.5478701876601875,0.40608444372432667,-16.79128463581568,2,0
919,1549,-0.14482949447118576,3058,1405.3244264319226,225.5168747144649,14,3.101276693300297,0.16185149589785047,3.836484160135914,1,1
920,740,-0.0007112624680606361,4756,277.9092511717221,259.55360814852986,-12,1.6263417313942845,-0.05014474057295612,0.7346778551016158,0,1
921,474,0.023746586461357078,6028,995.0920856062685,313.6309268828674,26,0.39040205105856796,0.09759052932154177,-4.80086187881691,0,0
922,-313,0.7794276456930112,7846,368.85116890928674,210.3527647124925,18,4.616175277411404,0.3284335684888625,-1.1545384661866436,0,2
923,238,-0.48771487182726325,13263,2422.1961950433724,333.13604867959356,36,4.7865029094188785,0.14236936141552303,32.77648880904688,0,1
924,769,-0.3292346114778437,2505,-156.66547490290532,41.11659883944179,68,3.0271886382078423,-0.10787887493485149,-18.89784117506497,2,2
925,502,0.7875007263819662,5600,491.31976465059427,274.42119877460846,29,5.32677491614016,1.2873258233081613,10.853882115927277,1,0
926,333,-0.30713098562777263,19498,1311.132639864693,434.7231209201814,21,4.2625979633090605,-0.17500203875888184,-8.550621848618405,0,3
927,694,0.2493868932829647,1677,1779.3758350536148,190.7442097533878,67,4.428433767572081,0.03423204896217448,-1.2242006363382316,0,2
928,428,0.26388389353872044,4687,1648.9616309347493,534.0044887659185,86,7.973924791026339,0.16475429865014923,-7.462394639125314,1,3
929,31,0.7748216999409233,4284,740.6546414960013,41.06301114959979,39,3.1295069145837595,0.2524567003644576,-9.296834449835579,1,0
930,565,-0.30894133059542883,1194,97.60416515988149,233.69024241405214,45,0.7299026324714029,0.17179644794561133,-18.85936857665012,1,2
931,1215,-0.03607609359531794,16420,1930.0050148209396,368.98706285352523,33,-0.21998635324939597,0.3053354062587369,-3.9297431727772647,1,1
932,1707,-0.09877160184201184,3478,321.8309751045235,280.326155491444,45,2.7967170637005285,0.7426322002101401,-0.2847980619593713,0,1
933,813,0.2168978440788174,16426,700.6274172189093,201.55165659186662,39,1.7383634893396078,0.12886066560125387,-4.128777944638941,0,1
934,2069,0.17546041157228498,5443,1822.2050285232758,816.3587079491308,37,-0.3151326205732581,-0.0024806714130819613,12.237555310287906,0,0
935,1028,-0.2100205355180884,879,29.03199753265841,330.58657030919437,35,3.187161060129549,0.03726920304422417,-13.685710972494228,0,0
936,451,-0.27300382734912954,2482,2486.668296165667,-60.17915015070854,30,4.853853716033407,0.20589916957254029,-13.386000242163782,1,2
937,237,1.1894607851214012,7473,164.0565070909522,814.5017314454597,31,7.293902030261039,0.5636896581330084,-12.340907886781295,1,1
938,337,0.80047195722642,2700,3088.6213293586825,195.27612837066886,20,-1.5460286232511316,0.05391649117629087,-16.459497426495318,1,2
939,628,0.10808853744682778,6010,444.204518787255,234.0793153216202,26,3.3528126070635986,0.3022131586709572,-10.975945638908307,0,1
940,-121,1.2828902187205873,-157,956.6257508812683,382.14765922135837,13,2.8630710261356516,0.3587450387924669,5.073250356686476,0,1
941,444,0.08414495105360414,11222,2317.0580979038878,207.53908327168887,37,1.9224838454034103,0.11562377781556074,-23.03269867124267,2,3
942,114,0.47783647413026664,10920,672.785839899229,574.2485518062576,20,0.5631793649614254,1.1531452571372571,-9.298668190507684,0,3
943,777,0.3911659349476738,1891,481.27336691292555,203.49969821057152,34,1.3715249091682704,0.2617844221621156,-24.259143584511328,0,0
944,73,-0.16732974212361018,-1672,194.75210662410964,180.2212495478553,74,1.9975151845865153,-0.05684489197243631,-23.76679420174414,1,2
945,987,1.1048990450961176,68,561.4390891156036,149.26816415755889,16,2.571359299398223,0.10630506817050946,-17.345445861020515,2,3
946,-25,0.37529989896533456,13621,432.6076493414039,28.073421615553926,15,4.745610813467015,0.17593062417906732,-15.654145689833172,1,1
947,479,-0.18055425069033992,17795,2172.672691456581,-53.58109898733903,14,2.919190703261679,0.1472017332520146,-0.7390344033062348,2,0
948,1672,1.063464742372993,4467,2381.6256245758505,712.0684972737063,20,0.9225920565559357,0.42919592457627775,-10.44398506057692,1,1
949,-102,1.1883321852245485,-5146,2493.636275848369,281.86814610268243,-2,-3.506128736273488,1.410636032353459,-27.349424090332036,2,2
950,1393,0.16254352159224927,-757,609.6643629328859,283.74170647461335,31,7.21821504612104,0.6625907544998604,-5.748006913811338,1,1
951,1674,1.2334410492798926,7682,786.1824618983376,190.10594747994207,43,5.921578750230273,0.3915300385751793,-3.045724360789386,0,0
952,1734,0.21440544106201648,6352,1332.1112895386843,720.6440364752984,9,2.4937159547012633,0.6427505318457792,-22.514672923988236,1,3
953,-415,-0.02821982865193806,-1044,799.1791756312,728.4200921225355,33,4.513420731877743,0.11396910630672683,26.625044672884133,1,2
954,73,0.021501671067527872,5931,480.07417821176136,30.53681292650913,19,6.363364977413284,0.30132455487317955,-8.268233775268932,1,1
955,1879,-0.2077575456250792,10685,101.56520147399215,96.88590814265785,54,3.5461984678367595,-0.030224489676408006,30.026974200023165,0,0
956,70,0.2521915313169862,5325,258.26961909694427,152.54541758023606,40,7.230356160025208,-0.014770302576433691,15.490551336444916,0,0
957,71,-0.012636167596994374,7781,381.1857242665591,142.59398823373016,41,-2.6690549754783754,0.3258344765414948,-1.0881682400738768,1,1
958,-133,-0.22455274583718188,11605,-236.9455278420255,100.45103302682264,36,7.513482301135122,0.05635302000442871,15.635738453297808,1,3
959,809,0.2845061342184413,14129,522.0762805362854,78.26376325258839,-1,3.421157892719142,0.3061423688793416,-1.0404350515109826,2,2
960,2097,-0.10304958541525489,556,-323.88483920188935,284.9126986593697,34,0.07790684258960479,0.06460542143476694,1.9359837418359476,0,3
961,55,0.09949102242560326,3316,484.20181956182614,-80.87031400127536,4,1.9714166733578644,0.15433014920559596,-16.506271796406125,1,2
962,1528,-0.3332419861531899,6342,181.56005250423846,192.9419628077515,18,8.463411530526049,0.06141883586840624,-4.570633540140783,1,0
963,652,1.0621214784566582,3920,115.62013285344273,145.62012192484264,37,1.665365725008333,1.03122019349392,-24.685725997901017,0,0
964,1737,0.10763346693933379,16029,2983.1833521391445,595.4934182136299,29,3.0815731972557723,0.6607035420265126,-22.49578419654219,0,1
965,733,-0.3689190914199604,11122,2764.86470865677,247.7039179057732,6,2.632624584119088,0.375509520692643,16.64851062994964,1,2
966,489,0.595304796027444,850,904.6940929777065,186.80120673741084,22,-1.0431493491827657,1.1106506667188751,-14.13538893016598,1,2
967,-277,-0.0887789858667608,2390,619.910867950612,77.58562941181731,26,1.8069239308565614,0.002686217762603915,-17.839780797413056,0,1
968,1733,1.0012984413782653,-1702,0.5331573257972764,239.6059704092276,83,0.0032110131119020835,1.2265165989705848,-12.13016753720877,1,3
969,480,0.5463598175777428,6921,376.8092051578594,864.9667823980978,80,3.7668828318846543,1.2118826725819765,-9.357743404709183,1,2
970,1079,0.3394853962069617,5016,-201.33302015762752,25.88062135390375,42,0.7990995425261669,0.5721883554512519,-15.79350998091352,1,0
971,1153,0.0110926374098691,1362,148.00459667270835,262.17116589471,18,-1.8213318179586508,-0.02595152529734196,-23.960088046926465,2,1
972,907,0.6796308829232665,2815,311.8458620692444,420.0463482342118,67,-3.8417166641471434,0.19003010662244146,0.39391370615111754,2,2
973,468,0.6388626372316142,3028,81.81613582559089,575.6310509307964,17,1.9734443314089511,0.198966182106182,2.453633951784994,1,2
974,1600,0.17424816821385913,4546,67.49874923259745,722.0308430571952,27,0.846998498155974,1.2685041260472558,-6.012884561527137,1,0
975,479,0.30147904744466814,-960,1480.7639978383645,95.28368564724985,58,7.3930827850183825,0.27019479319674244,1.8741379412377057,1,3
976,1769,0.709582029884322,189,378.51943373561693,257.23247481968775,57,2.566576035527458,-0.14515911337247786,-22.337511202627212,1,2
977,1289,1.0127107271072942,5384,257.5853161617304,280.21464741907863,58,-9.95913032617045,0.09144951598355475,18.706300254276766,0,0
978,457,0.6593608895855204,2053,19.71330068044483,72.9980315260386,32,5.31537807521283,0.2083592989022861,-13.912827145628803,0,0
979,213,1.570273738503627,5910,3062.472511894313,755.4611412912292,33,5.306583436338108,0.1569642854844181,-6.986153409713133,0,1
980,23,0.15462286135525394,2874,728.7487186271028,175.5807341438947,22,6.126982771997241,0.03584393163601779,0.4096383320452901,0,2
981,-216,-0.5036736374236316,2164,1030.5815982355334,742.8763083902318,94,4.3021730831837015,-0.04246801492950411,-12.833465013589766,1,3
982,726,-0.2988882315558221,-2386,284.15508242771847,12.20088100054798,33,1.9494706000133013,-0.208172164971735,-8.21664533670912,0,2
983,564,0.2015615141576751,18401,199.06445364283854,593.038289199229,32,5.940350192581134,-0.04891676009161949,-15.329581581025174,2,0
984,630,-0.16134230997531984,5219,678.8245567624605,307.7533213553662,26,7.529526776231386,1.1621051467239885,-9.013171946694378,0,0
985,1570,-0.1263367388609853,13359,639.0936311115533,61.80013650772403,6,3.4993591414212895,0.6943839480438885,-0.8802484153695573,1,1
986,7,0.7095421055847262,7644,1039.8535960736217,240.46341528427905,30,2.361547461517244,0.3515185223656569,-11.975773763757012,1,1
987,296,0.04171666824245507,6116,448.7080235105971,527.9939309093118,42,2.4752349147445667,0.9998191822719622,-11.885053538959042,2,1
988,15,0.0076506189848492,371,-169.83985208890476,473.5817645259085,26,1.7341405075832386,0.506758628869914,-5.025305344958802,1,2
989,1376,0.3811928898992946,1463,481.72978487327623,259.2260441232069,-1,2.883818699964844,0.9754847895631613,-17.398464537403015,2,1
990,770,0.4985552979698375,727,508.47802376328,81.23465608572022,28,-3.43583968764967,0.3176782863934804,-15.511685213522142,1,3
991,453,0.8087726709748536,1648,332.00079955997035,153.38942842794305,35,-1.8641426515231558,0.20662241031427525,-11.263151775984504,2,1
992,584,1.4166131098684627,7450,76.35498878170128,493.93452487777284,79,-0.1835844540356939,0.38792562855200197,-6.829422515796921,0,2
993,525,0.6039388219282352,4376,1715.181117967062,154.2926296271603,28,-1.778115197316654,0.9214164800301177,-8.056490661189429,1,0
994,683,-0.631386327248925,16421,279.1933286716949,-23.093961473008648,1,3.2155000671999,0.27604490590999825,-18.584119707180953,0,3
995,704,0.24877507931017884,-244,-47.33575217437806,914.3251331766876,-7,4.08864609565951,0.1062452561786837,-11.853452474217455,0,1
996,11,0.15336093268522927,12199,326.10710303445234,525.1800661383437,35,3.8856712850070876,0.305467131772791,-15.955774057467792,1,0
997,415,-0.2792253672963233,5547,480.37670038383675,90.20238172682141,2,6.254706762278261,0.2102711815521599,-18.11812185703519,1,3
998,719,-0.07567055314216775,5597,673.4666454911862,41.43006587919108,21,7.234340685973151,0.5270782839139189,-5.145421351598564,1,1
999,46,0.3298763156271901,-463,363.7056343199903,-54.21024194026644,30,-3.1767991221650336,0.39917571883442216,-16.98862549472534,2,0
